age,daily,drawdown,gain,link,monthly,name,pips,price,profit_factor,rank,trades,type,won
4.46, 0.73%,25%,164.55%,https://www.signalstart.com/analysis/kingsman-trader/105334, 24.28%,Kingsman trader,"7,149",$49, 1.24,1,325,Real, 49%
4.82, 0.72%,15.8%,181.51%,https://www.signalstart.com/analysis/upscale-signals-eurusd/107154, 23.83%,Upscale Signals EURUSD,"1,018.8",$150, 4.08,8,94,Real, 85%
8.72, 1.04%,71.5%,"1,398.31%",https://www.signalstart.com/analysis/mercury-eurjpy-rx/64335, 36.29%,Mercury EURJPY RX,285.9,$75, 2.31,3,161,Real, 80%
14.0, 0.59%,73.6%,"1,125.62%",https://www.signalstart.com/analysis/lions-den/112033, 19.24%,Lions Den,"7,354.3",$30, 5.67,4,321,Real, 86%
29.0, 0.76%,75.3%,"87,971.98%",https://www.signalstart.com/analysis/a77777/115183, 25.57%,A77777,"477,650.7",$100, 1.44,2,4230,Real, 64%
5.01, 0.84%,49.4%,252.24%,https://www.signalstart.com/analysis/alpha-winner/108946, 28.58%,Alpha Winner,"4,572.3",$40, 4.34,6,1877,Real, 92%
56.0, 0.00%,88.8%,5.47%,https://www.signalstart.com/analysis/100k-challenge/121777, 0.09%,100K Challenge,"5,411.9",$30, 1.25,7,451,Real, 58%
10.62, 0.77%,20.4%,"1,053.27%",https://www.signalstart.com/analysis/goodwill-godfather/117514, 25.83%,Goodwill Godfather,"7,306",$99, 1.53,10,701,Real, 63%
10.62, 0.84%,30.3%,"1,328.17%",https://www.signalstart.com/analysis/charity-fund-04/116653, 28.38%,charity fund 04,"6,185.7",$100, 1.94,9,416,Real, 66%
7.23, 1.10%,6.9%,974.51%,https://www.signalstart.com/analysis/sensation/127636, 38.80%,Sensation,"10,001.5",$50, 5.79,11,396,Real, 75%
8.72, 0.99%,57.3%,"1,237.73%",https://www.signalstart.com/analysis/mercury-usdjpy-rx/64473, 34.54%,Mercury USDJPY RX,256,$75, 1.7,12,141,Real, 77%
6.3, 0.57%,26.1%,193.89%,https://www.signalstart.com/analysis/all-right-just-relax/123961, 18.63%,All Right Just Relax,"4,100.2",$50, 33.37,13,197,Real, 97%
6.16, 0.26%,7.4%,60.92%,https://www.signalstart.com/analysis/mars/76466, 8.01%,Mars,"4,046.9",$39, 8.5,18,166,Real, 86%
10.52, 0.22%,9%,97.73%,https://www.signalstart.com/analysis/lifehua20190620/118123, 6.68%,LifeHua20190620,"10,835.7",$30, 3.07,19,139,Real, 60%
2.62, 1.12%,44.3%,141.01%,https://www.signalstart.com/analysis/rapid-growth/111340, 39.51%,Rapid growth,"1,173.7",$31, 3.27,15,143,Real, 89%
9.39, 0.38%,13.7%,189.87%,https://www.signalstart.com/analysis/nasdaq-trade-hands/131080, 11.98%,NASDAQ Trade in hands,"343,968.1",$75, 2.07,16,770,Real, 90%
2.69, 1.02%,37.9%,127.48%,https://www.signalstart.com/analysis/twl-ea/129827, 35.45%,TWL EA,902,$88, 2.28,20,881,Real, 68%
42.0, 0.20%,9.3%,"1,118.15%",https://www.signalstart.com/analysis/starttrading/72336, 6.04%,StartTrading,"27,063.9",$59, 7.52,17,559,Real, 85%
2.59, 0.84%,5.1%,91.55%,https://www.signalstart.com/analysis/af-global-expert-pro-final/122589, 28.29%,AF Global Expert Pro Final,"32,257.1",$200, 6.93,14,2612,Real, 81%
32.0, 0.95%,52.5%,"1,176,428.09%",https://www.signalstart.com/analysis/serendipity-fortune/97235, 32.95%,serendipity fortune,"11,585.3",$39, 22.08,5,361,Real, 92%
8.92, 0.13%,4.8%,40.99%,https://www.signalstart.com/analysis/universal-fx/105355, 3.92%,Universal FX,643.3,$100, 5.38,42,42,Real, 74%
1.89, 1.05%,37.2%,81.44%,https://www.signalstart.com/analysis/hf-signal-02/115519, 36.63%,HF Signal 02,"6,202.3",$35, 5.16,41,39,Real, 79%
13.0, 0.29%,40.8%,232.7%,https://www.signalstart.com/analysis/surefire-destiny-fx/121084, 8.92%,SureFire Destiny FX,"33,175.4",$30, 10.92,43,435,Real, 95%
10.52, 0.21%,20.5%,96.85%,https://www.signalstart.com/analysis/bazava/63399, 6.64%,Bazava,732.3,$49, 4.27,44,90,Real, 98%
4.95, 0.25%,12.8%,45.04%,https://www.signalstart.com/analysis/leonlonkaxtb/128959, 7.76%,LeonLonkaXtb,371.8,$50, 1.57,45,110,Real, 40%
12.43, 0.00%,0.3%,0.88%,https://www.signalstart.com/analysis/signalking/125753, 0.07%,Signalking,86.5,$30, 0,47,5,Real, 100%
26.0, 0.34%,48.4%,"1,467.9%",https://www.signalstart.com/analysis/magic-signal/34192, 10.62%,Magic Signal,"11,118.2",$100, 2.17,46,608,Real, 74%
2.33, 0.42%,4.7%,33.93%,https://www.signalstart.com/analysis/x5-forex-signals/118144, 13.28%,X5 Forex Signals,"9,785.7",$79, 1.93,48,995,Real, 68%
4.07, 0.30%,33.2%,43.54%,https://www.signalstart.com/analysis/forex-cash-flow/92566, 9.27%,FOREX CASH FLOW,"3,248",$30, 0,49,342,Real, 100%
7.26, 0.20%,17.4%,56.05%,https://www.signalstart.com/analysis/af-big-player-pro-final/122568, 6.31%,AF BIG PLAYER Pro Final,"14,733.6",$300, 2.38,50,2939,Real, 81%
1.89, 0.58%,8.7%,39.21%,https://www.signalstart.com/analysis/true-trading-pro-elite/113195, 18.92%,True Trading Pro Elite,"3,246.3",$50, 2.16,51,69,Real, 36%
2.85, 0.61%,30%,69.14%,https://www.signalstart.com/analysis/profitsfly/112040, 20.05%,ProfitsFly,"2,509.2",$30, 2.06,52,1273,Real, 77%
3.2, 0.31%,13.9%,34.82%,https://www.signalstart.com/analysis/riversee-robot-trading/118998, 9.76%,RiverSee Robot Trading,333.1,$30, 3.27,53,18,Real, 83%
10.66, 0.41%,16.7%,268.37%,https://www.signalstart.com/analysis/gold-trader/63516, 12.99%,Gold Trader,"42,178",$35, 7.34,54,375,Real, 85%
4.59, 0.47%,26.6%,90.07%,https://www.signalstart.com/analysis/forex-ninja-levels/110038, 14.95%,Forex Ninja Levels,"4,693.5",$49, 1.82,55,1207,Real, 77%
5.43, 0.05%,15.1%,8.54%,https://www.signalstart.com/analysis/topsignal/75199, 1.52%,ToPsignaL,"2,916",$30, 1.49,56,40,Real, 57%
1.82, 0.98%,48.3%,71.17%,https://www.signalstart.com/analysis/mami-autotrading-services-eu/112348, 33.88%,Mami AutoTrading Services EU,"2,225.9",$500, 74.96,58,284,Real, 100%
3.3, 0.17%,3.3%,18.54%,https://www.signalstart.com/analysis/edenbridgefx/111305, 5.27%,EdenBridgeFX,"2,254.5",$75, 4.11,57,295,Real, 78%
17.0, 0.14%,37.4%,109.45%,https://www.signalstart.com/analysis/tempest/128588, 4.37%,Tempest,"7,537.2",$50, 1.62,60,556,Real, 76%
29.0, 0.22%,69.2%,588.18%,https://www.signalstart.com/analysis/oscillation-is-king/32290, 6.73%,The oscillation is king,"94,548.9",$172, 12.62,59,691,Real, 76%
13.0, 0.45%,28.8%,542.59%,https://www.signalstart.com/analysis/m7-icm/78349, 14.42%,M7 ICM,"2,104.5",$250, 2.62,61,1521,Real, 64%
16.0, 0.22%,19.6%,216.08%,https://www.signalstart.com/analysis/nasdaq-robot/121301, 6.96%,Nasdaq robot,"229,548",$75, 1.55,62,1603,Real, 81%
3.72, 0.41%,18.8%,57.31%,https://www.signalstart.com/analysis/just-gold/107420, 12.87%,Just Gold,"60,073",$45, 1.49,63,194,Real, 59%
5.1, 0.64%,44.5%,165.14%,https://www.signalstart.com/analysis/profit-plus/105922, 21.03%,Profit Plus,"3,637.6",$100, 2.27,65,435,Real, 89%
19.0, 0.30%,42.5%,520.77%,https://www.signalstart.com/analysis/swiss-capital/64988, 9.52%,Swiss Capital,"14,606.7",$300, 10.31,66,352,Real, 86%
11.46, 0.41%,59.8%,306.58%,https://www.signalstart.com/analysis/gag/64202, 13.00%,GAG,"-2,067.1",$50, 1.73,67,1492,Real, 51%
1.26, 0.56%,5.4%,23.58%,https://www.signalstart.com/analysis/pyps-move/122106, 18.06%,PYPS MOVE,"24,709.4",$45, 2.06,69,129,Real, 77%
33.0, 0.10%,19.6%,173.4%,https://www.signalstart.com/analysis/1000020208/59356, 3.04%,1000020208,"18,631.8",$30, 1.9,64,2906,Real, 78%
6.82, 0.19%,21.4%,48.41%,https://www.signalstart.com/analysis/fxt-forex-signals/76452, 5.94%,FXT Forex Signals,"6,093.9",$200, 2.49,68,468,Real, 71%
3.95, 0.28%,15.5%,39.93%,https://www.signalstart.com/analysis/sohobot-official/123779, 8.82%,SohoBot official,456.2,$50, 1.21,71,119,Real, 46%
32.0, 0.10%,18.9%,161.55%,https://www.signalstart.com/analysis/1000025562/51652, 2.98%,1000025562,"28,101.7",$39, 2.01,70,3643,Real, 78%
38.0, 0.19%,5.8%,820.85%,https://www.signalstart.com/analysis/wealthy-monk/129792, 5.84%,Wealthy Monk,"20,642.5",$200, 2.34,72,2974,Real, 86%
1.46, 0.35%,3.9%,16.55%,https://www.signalstart.com/analysis/longterm-profits/116408, 10.94%,Longterm Profits,652.7,$99, 2.29,73,56,Real, 73%
1.46, 0.30%,6.4%,14.28%,https://www.signalstart.com/analysis/vnstockwatcher/114910, 9.47%,VnstockWatcher,420.1,$50, 3.7,74,61,Real, 87%
0.27, 3.75%,7.8%,34.29%,https://www.signalstart.com/analysis/lowrisktrading/129589, 34.29%,LowRiskTrading,225.4,$30, 1.75,75,636,Real, 47%
9.75, 0.12%,5.1%,41.68%,https://www.signalstart.com/analysis/indices-trader/107189, 3.63%,Indices Trader,"12,367",$59, 1.95,77,105,Real, 58%
10.66, 0.11%,10.6%,43.73%,https://www.signalstart.com/analysis/daniel-fx-quantum/59568, 3.46%,Daniel FX Quantum,839.6,$30, 1.48,76,244,Real, 66%
1.56, 0.27%,3.1%,13.32%,https://www.signalstart.com/analysis/razorst/124808, 8.26%,RazorSt,238.5,$50, 2.53,78,47,Real, 66%
1.89, 0.87%,49.5%,63.94%,https://www.signalstart.com/analysis/tnt-333/116037, 29.56%,TNT 333,"1,663",$30, 2.77,79,144,Real, 87%
2.72, 0.56%,35.9%,58.11%,https://www.signalstart.com/analysis/hashtaginvestment/101351, 18.18%,HashtagINVESTMENT,"3,422.2",$30, 2.39,80,664,Real, 57%
10.56, 0.31%,15.7%,167.99%,https://www.signalstart.com/analysis/stormcatch/63083, 9.77%,Stormcatch,"4,378,030.9",$75, 2.34,81,1122,Real, 69%
6.33, 0.80%,66%,350.71%,https://www.signalstart.com/analysis/omicron-alfa/111410, 26.80%,Omicron Alfa,46.3,$30, 1.61,82,764,Real, 52%
9.56, 0.12%,7.9%,40.13%,https://www.signalstart.com/analysis/ulrezaj/65311, 3.59%,Ulrezaj,"8,128.1",$50, 2.93,83,380,Real, 78%
4.16, 0.86%,50.4%,191.41%,https://www.signalstart.com/analysis/bj002/85153, 29.19%,BJ002,535.5,$75, 1.39,84,154,Real, 71%
23.0, 0.02%,73.8%,17.25%,https://www.signalstart.com/analysis/fcg/53575, 0.67%,FCG,"15,253",$30, 0.97,85,1377,Real, 68%
7.69, 0.59%,86.6%,289.75%,https://www.signalstart.com/analysis/happy-monday/81667, 19.30%,Happy Monday,"3,286",$49, 0,86,236,Real, 100%
12.46, 0.06%,17.7%,26.93%,https://www.signalstart.com/analysis/flexiblefx-signal/109863, 1.90%,FlexibleFX Signal,"18,852.9",$30, 1.24,87,1814,Real, 47%
7.52, 0.20%,17%,57.5%,https://www.signalstart.com/analysis/quantina-investor-uk/116149, 6.21%,Quantina Investor UK,660.7,$35, 2.13,89,146,Real, 85%
9.75, 0.11%,22.7%,36.47%,https://www.signalstart.com/analysis/fxt-forex-signals-x2/91054, 3.23%,FXT FOREX SIGNALS X2,274.4,$30, 2.86,91,56,Real, 66%
8.79, 0.42%,71.9%,204.17%,https://www.signalstart.com/analysis/svbet/64767, 13.46%,svbet,"19,748",$50, 2.37,88,6777,Real, 72%
13.0, 0.12%,24.1%,65.56%,https://www.signalstart.com/analysis/golden-profit/55810, 3.64%,Golden Profit,"6,577.8",$33, 2.75,90,226,Real, 85%
18.0, 0.20%,27.4%,209.94%,https://www.signalstart.com/analysis/opportunist-trader/80414, 6.27%,opportunist trader,"4,765.5",$69, 16.55,93,143,Real, 88%
2.13, 0.31%,11.6%,21.7%,https://www.signalstart.com/analysis/ultimo-scalping/125403, 9.60%,Ultimo scalping,257.3,$60, 2.36,92,125,Real, 56%
3.39, 0.09%,6.1%,10.11%,https://www.signalstart.com/analysis/prolificfx/100518, 2.86%,ProlificFX,"1,044",$30, 1.93,94,73,Real, 70%
1.59, 0.89%,49.5%,53.13%,https://www.signalstart.com/analysis/mami-autotrading-service-inc/112341, 30.32%,Mami AutoTrading Service Inc,"1,651.8",$500, 53.14,95,193,Real, 99%
25.0, 0.09%,14%,96.47%,https://www.signalstart.com/analysis/spotlight-night-ea-multipair/129183, 2.66%,SpotLight Night EA Multipair,"3,460.7",$39, 1.37,96,3133,Real, 82%
17.0, 0.99%,65.7%,"17,965.01%",https://www.signalstart.com/analysis/fx-fresh-life/52112, 34.40%,FX fresh life,"16,089.7",$45, 2.96,97,272,Real, 75%
1.69, 0.93%,57.8%,60.12%,https://www.signalstart.com/analysis/charging-bull/114490, 31.72%,Charging Bull,"2,363.7",$30, 5.43,98,309,Real, 95%
3.79, 0.14%,14.2%,17.76%,https://www.signalstart.com/analysis/stramiforex/114371, 4.39%,StramiForex,"4,241.7",$30, 3.57,99,181,Real, 77%
1.36, 0.36%,9.5%,15.76%,https://www.signalstart.com/analysis/blues/130520, 11.23%,Blues,"-4,698.7",$99, 2.79,100,832,Real, 81%
1.1, 0.82%,19.2%,30.73%,https://www.signalstart.com/analysis/scalping-ea/118480, 27.34%,Scalping EA,777.3,$30, 2.09,101,298,Real, 86%
0.07, 14.07%,14.8%,30.11%,https://www.signalstart.com/analysis/tiberium-scalper/130786, 30.11%,Tiberium Scalper,"2,835.3",$50, 4.37,102,371,Real, 74%
1.56, 0.29%,5.5%,14.65%,https://www.signalstart.com/analysis/trend-follower-2/116569, 9.06%,Trend Follower 2,"2,183.4",$35, 1.66,103,200,Real, 50%
2.39, 0.69%,64.3%,64.64%,https://www.signalstart.com/analysis/thaifreeforex/105369, 23.00%,ThaiFreeForex,"3,979.4",$50, 1.22,104,212,Real, 53%
0.24, 4.36%,32.4%,34.8%,https://www.signalstart.com/analysis/basic-income/128357, 34.80%,Basic Income,934.5,$50, 9.52,108,155,Real, 89%
1.89, 0.70%,23.2%,48.72%,https://www.signalstart.com/analysis/oil/116590, 23.11%,Oil,"4,937.3",$99, 1.29,106,254,Real, 56%
17.0, 0.17%,27.6%,142.03%,https://www.signalstart.com/analysis/grumpy/66411, 5.10%,Grumpy,"-4,188.9",$33, 1.62,105,8919,Real, 73%
3.52, 0.14%,5.4%,15.97%,https://www.signalstart.com/analysis/enjoyhhwlife/127006, 4.27%,EnjoyHHWLife,"18,845",$499, 1.54,107,1190,Real, 63%
1.07, 0.41%,9.7%,14.04%,https://www.signalstart.com/analysis/thefxacesignals/118179, 12.99%,TheFxAceSignals,"3,799.8",$97, 2.56,109,119,Real, 81%
41.0, 0.12%,19.8%,359.51%,https://www.signalstart.com/analysis/icm-nighttrade/52735, 3.66%,ICM NightTrade,"7,706.8",$50, 1.55,110,1726,Real, 79%
1.46, 0.33%,15.5%,15.65%,https://www.signalstart.com/analysis/rasendria/125298, 10.35%,Rasendria,"2,068.9",$50, 2.78,111,60,Real, 80%
5.56, 0.08%,12.7%,13.57%,https://www.signalstart.com/analysis/fx95/104445, 2.31%,FX95,"3,154.3",$39, 1.12,113,264,Real, 51%
10.36, 0.19%,27.6%,79.29%,https://www.signalstart.com/analysis/trigger-capital/61920, 5.79%,Trigger Capital,"33,984.8",$100, 1.96,114,577,Real, 67%
2.3, 0.09%,3%,6.58%,https://www.signalstart.com/analysis/blue-system/118151, 2.80%,Blue System,"8,230",$99, 2.35,112,389,Real, 75%
33.0, 0.05%,7.8%,64.68%,https://www.signalstart.com/analysis/1000019669/110927, 1.49%,1000019669,"16,598.6",$30, 1.88,115,2411,Real, 79%
24.01, 0.33%,65.1%,"1,003.7%",https://www.signalstart.com/analysis/exponential-profits/33249, 10.37%,Exponential Profits,"5,637.2",$50, 3.64,116,506,Real, 80%
2.16, 0.19%,8.7%,13.16%,https://www.signalstart.com/analysis/profitalto-mony/106020, 5.85%,Profitalto MONY,445.9,$199, 2.72,117,167,Real, 77%
0.24, 0.39%,8%,2.75%,https://www.signalstart.com/analysis/suresteadyprofit/128525, 2.75%,SureSteadyProfit,"1,709.1",$75, 3.64,118,341,Real, 86%
6.95, 0.27%,62.1%,73.97%,https://www.signalstart.com/analysis/compound-interest-strategy/107539, 8.26%,Compound Interest Strategy,"33,736.1",$30, 1.12,119,537,Real, 60%
2.36, 0.15%,4.1%,10.93%,https://www.signalstart.com/analysis/orions/128840, 4.46%,Orions,524.6,$50, 1.93,120,160,Real, 85%
1.46, 0.17%,9.1%,7.67%,https://www.signalstart.com/analysis/discovery/128812, 5.14%,Discovery,"1,201.7",$50, 3.75,121,117,Real, 91%
2.03, 0.30%,13.6%,20.18%,https://www.signalstart.com/analysis/expert-1/111620, 9.42%,Expert 1,"1,366.7",$30, 2.05,122,322,Real, 85%
6.36, 0.35%,21%,93.3%,https://www.signalstart.com/analysis/moonlight/115078, 10.89%,Moonlight,"1,253.5",$39, 1.82,123,469,Real, 84%
2.39, 0.35%,17.5%,28.26%,https://www.signalstart.com/analysis/ldb/123240, 10.88%,LDB,"23,032.5",$35, 1.15,124,367,Real, 40%
2.95, 0.09%,1.8%,8.71%,https://www.signalstart.com/analysis/long-term-investment/105446, 2.85%,Long term investment,"7,193.5",$35, 2.17,126,1078,Real, 81%
12.03, 0.12%,14%,54.68%,https://www.signalstart.com/analysis/smart-trading-france/64891, 3.64%,Smart Trading France,"3,663.7",$50, 2.54,125,416,Real, 72%
13.0, 0.50%,44.1%,654.74%,https://www.signalstart.com/analysis/black-dragon/61150, 16.10%,Black Dragon,466.2,$50, 27.94,127,197,Real, 75%
2.33, 0.11%,8.7%,8.38%,https://www.signalstart.com/analysis/fundtrader/107721, 3.49%,FundTrader,826,$45, 2.02,129,23,Real, 65%
5.79, 0.32%,12.8%,73.62%,https://www.signalstart.com/analysis/high-return-signal/99209, 9.96%,High Return Signal,"4,680.8",$30, 1.07,128,520,Real, 41%
5.07, 0.61%,47.6%,150.38%,https://www.signalstart.com/analysis/prospect/87757, 19.82%,PROSPECT,"22,281.4",$79, 1.08,130,1315,Real, 68%
3.16, 0.14%,7.9%,14.74%,https://www.signalstart.com/analysis/massgainerpro/95618, 4.42%,MassGainerPRO,483.9,$30, 1.53,131,162,Real, 73%
32.0, 0.06%,15.8%,80.52%,https://www.signalstart.com/analysis/topo-eur/25568, 1.83%,Topo EUR,"1,073.2",$30, 2,132,449,Real, 85%
11.49, 0.28%,55.3%,159.23%,https://www.signalstart.com/analysis/relax-consistent-profit/119152, 8.63%,relax and consistent profit,"23,896.8",$30, 328.82,134,100,Real, 98%
21.0, 0.05%,17.2%,39.78%,https://www.signalstart.com/analysis/turtle-usd/66134, 1.52%,Turtle USD,732.7,$30, 2.25,135,208,Real, 87%
10.03, 0.14%,12.8%,53.72%,https://www.signalstart.com/analysis/pure-deal/108792, 4.37%,Pure Deal,"1,404.8",$30, 1.36,136,519,Real, 68%
36.79, 0.02%,38.4%,31.54%,https://www.signalstart.com/analysis/basei/110241, 0.74%,BaseI,"2,556.2",$35, 1.21,138,562,Real, 37%
13.0, 0.44%,54.9%,526.27%,https://www.signalstart.com/analysis/stand-dev-split/61056, 14.06%,Stand Dev Split,901.1,$75, 15.13,139,245,Real, 96%
48.0, 0.08%,15.8%,220.31%,https://www.signalstart.com/analysis/turtle-eur/12320, 2.43%,Turtle EUR,"3,260.1",$50, 2.31,133,764,Real, 89%
1.89, 0.16%,10.5%,9.51%,https://www.signalstart.com/analysis/follow-me-168/111256, 4.87%,Follow Me 168,"1,300.7",$85, 1.9,140,130,Real, 80%
20.0, 0.13%,23.7%,123.88%,https://www.signalstart.com/analysis/amazing/40453, 3.90%,Amazing,"16,455.4",$30, 1.4,137,3861,Real, 69%
2.03, 0.12%,5%,7.9%,https://www.signalstart.com/analysis/expert-5/111669, 3.79%,Expert 5,"1,002,378.3",$30, 1.94,141,1850,Real, 78%
8.62, 0.47%,50.2%,237.58%,https://www.signalstart.com/analysis/ragusma/72616, 15.12%,ragusma,"12,959.9",$50, 1.32,143,312,Real, 72%
0.4, 0.14%,2.3%,1.71%,https://www.signalstart.com/analysis/mundo-fenix/127300, 1.71%,MUNDO FENIX,250.6,$75, 2.14,142,160,Real, 71%
2.33, 0.45%,24.5%,37.06%,https://www.signalstart.com/analysis/super-dragon/105831, 14.41%,Super Dragon,"-1,653.6",$30, 1.24,144,712,Real, 86%
4.95, 0.19%,10.4%,31.78%,https://www.signalstart.com/analysis/fcb/93623, 5.70%,FCB,"1,623.7",$30, 1.58,146,137,Real, 57%
0.57, 1.77%,45.3%,34.75%,https://www.signalstart.com/analysis/scalpingtrader2/124143, 34.75%,ScalpingTrader2,"8,580.4",$30, 21.14,149,534,Real, 96%
0.76, 0.26%,3.7%,6.11%,https://www.signalstart.com/analysis/echo-trade-copier-fx/121154, 6.11%,Echo Trade Copier FX,-249,$59, 1.25,150,164,Real, 46%
32.0, 0.08%,16.2%,130%,https://www.signalstart.com/analysis/eurusd-scalping/55609, 2.54%,EURUSD Scalping,"1,164",$75, 1.39,148,796,Real, 83%
7.72, 0.96%,34.6%,813.37%,https://www.signalstart.com/analysis/limerence-ea-suite-2/79210, 33.07%,Limerence EA Suite 2,194.6,$75, 36.53,152,13,Real, 85%
5.69, 0.14%,20.6%,26.81%,https://www.signalstart.com/analysis/df-perseus/117626, 4.25%,DF Perseus,"2,553",$59, 2.97,153,108,Real, 80%
7.72, 0.91%,53.6%,715.37%,https://www.signalstart.com/analysis/af-investing-pro/66924, 31.13%,AF Investing Pro,26.7,$250, 2.79,147,9571,Real, 78%
20.0, 0.59%,51.7%,"3,781.54%",https://www.signalstart.com/analysis/grandcapital/54281, 19.43%,GrandCapital,"2,414.6",$59, 2.23,151,386,Real, 89%
15.0, 0.09%,12.2%,51.75%,https://www.signalstart.com/analysis/scr-euraud/63535, 2.62%,SCR EURAUD,"-1,700.6",$30, 1.64,154,352,Real, 68%
32.0, 0.04%,68.4%,43.47%,https://www.signalstart.com/analysis/pantokrator/27857, 1.10%,Pantokrator,"2,196,343.9",$30, 1.09,145,3135,Real, 41%
76.0, 0.01%,14.6%,12.54%,https://www.signalstart.com/analysis/surgefx/125991, 0.15%,SurgeFX,834.8,$30, 1.95,155,188,Real, 68%
15.0, 0.06%,14.4%,32.8%,https://www.signalstart.com/analysis/gbmh4/51845, 1.88%,GBMH4,308.5,$50, 1.4,156,965,Real, 85%
33.0, 0.12%,24.3%,227.81%,https://www.signalstart.com/analysis/newstrader-auto-3/28413, 3.54%,Newstrader Auto 3,"1,585.1",$30, 1.3,157,1206,Real, 70%
26.0, 0.05%,17.3%,47.84%,https://www.signalstart.com/analysis/mb-invest/38877, 1.48%,MB invest,"1,132.3",$59, 1.7,158,353,Real, 80%
6.07, 0.11%,46.9%,22.89%,https://www.signalstart.com/analysis/gbpusd-signals/96150, 3.45%,GBPUSD Signals,"-27,598.2",$30, 1.19,160,485,Real, 69%
10.49, 0.16%,52.5%,63.89%,https://www.signalstart.com/analysis/hardlinefx/62247, 4.81%,HardlineFX,196.3,$30, 2.43,161,117,Real, 61%
39.0, 0.17%,55.5%,711.31%,https://www.signalstart.com/analysis/b4x/120993, 5.35%,B4x,"85,006.2",$30, 2.06,159,33534,Real, 74%
2.85, 0.63%,72.9%,71.3%,https://www.signalstart.com/analysis/af-gold-hunter-pro/101022, 20.59%,AF Gold Hunter Pro,"-104,653.2",$99, 1.96,162,1750,Real, 85%
27.0, 0.18%,21.9%,352.27%,https://www.signalstart.com/analysis/zenith/78104, 5.56%,Zenith,"30,523.3",$69, 4.89,163,3044,Real, 80%
8.39, 0.41%,16%,177.78%,https://www.signalstart.com/analysis/malibran-fx/116730, 12.92%,Malibran FX,-164.4,$40, 1.27,164,1792,Real, 61%
1.1, 0.34%,15.4%,12.02%,https://www.signalstart.com/analysis/084/117395, 10.78%,084,94.2,$30, 1.79,166,184,Real, 66%
3.69, 1.02%,99.9%,209.18%,https://www.signalstart.com/analysis/dulcinea/119355, 35.57%,Dulcinea,"15,098.1",$30, 10.74,167,104,Real, 86%
1.49, 0.21%,22.8%,9.66%,https://www.signalstart.com/analysis/fbm-prol/112684, 6.30%,FBM ProL,"5,697.6",$125, 3.62,168,194,Real, 80%
19.0, 0.25%,80.9%,346.85%,https://www.signalstart.com/analysis/ilovenina/50673, 7.86%,IloveNINA,"7,822.7",$30, 1.57,169,420,Real, 93%
14.0, 0.19%,40.8%,134.25%,https://www.signalstart.com/analysis/quick-pips/77306, 5.99%,Quick Pips,"6,351.1",$75, 1.61,170,2411,Real, 61%
28.0, 0.16%,37.8%,312.42%,https://www.signalstart.com/analysis/reliable-consistent-profits/50713, 5.01%,Reliable Consistent Profits,"19,874.4",$49, 3.26,165,5627,Real, 74%
24.72, 0.02%,17.7%,16.54%,https://www.signalstart.com/analysis/pip-builder/38207, 0.61%,Pip Builder,489.3,$40, 1.04,171,1146,Real, 76%
5.16, 0.08%,27.8%,13.2%,https://www.signalstart.com/analysis/genex/105068, 2.42%,Genex,134.8,$30, 1.08,172,201,Real, 78%
30.0, 0.22%,36.8%,701.03%,https://www.signalstart.com/analysis/friday-monday/66191, 6.93%,Friday Monday,"4,291.6",$31, 1.47,173,1434,Real, 75%
36.16, 0.07%,13.7%,110.7%,https://www.signalstart.com/analysis/momentum-capture/30297, 2.05%,Momentum Capture,"16,653.7",$50, 1.4,174,2445,Real, 55%
30.0, 0.06%,16.5%,71.06%,https://www.signalstart.com/analysis/ciccio-eur/30775, 1.77%,Ciccio EUR,"1,354.4",$30, 1.39,175,671,Real, 77%
3.66, 0.49%,52.1%,71.92%,https://www.signalstart.com/analysis/zeus-trade/99965, 15.89%,Zeus Trade,"30,072.2",$75, 1.09,178,712,Real, 56%
12.01, 0.09%,36%,38.37%,https://www.signalstart.com/analysis/chen-yu-kai/57088, 2.70%,CHEN YU KAI,"6,039.4",$30, 95.6,177,294,Real, 96%
29.0, 0.15%,24.7%,276.47%,https://www.signalstart.com/analysis/lunar/30134, 4.48%,LUNAR,"7,031.4",$30, 1.52,176,2493,Real, 85%
15.0, 0.30%,35.4%,285.68%,https://www.signalstart.com/analysis/true-range/57358, 9.26%,True Range,"6,534.1",$39, 2.41,179,699,Real, 79%
2.85, 0.16%,16.1%,14.95%,https://www.signalstart.com/analysis/x1usdcad/102814, 4.97%,X1USDCAD,933,$30, 1.47,180,282,Real, 84%
1.69, 0.43%,27.1%,24.28%,https://www.signalstart.com/analysis/signal-provider/110899, 13.56%,Signal Provider,"-8,904.6",$30, 1.84,181,5007,Real, 64%
5.26, 0.11%,12.2%,19.08%,https://www.signalstart.com/analysis/day-traders/107469, 3.37%,Day traders,749.9,$149, 1.13,182,630,Real, 67%
2.36, 0.53%,51.8%,45.29%,https://www.signalstart.com/analysis/vip-2020/114245, 17.03%,VIP 2020,"21,465.2",$75, 2.28,183,1048,Real, 80%
2.3, 0.33%,27.9%,25.27%,https://www.signalstart.com/analysis/focustradefx-low-risk-18k/116765, 10.25%,FocusTradeFX Low Risk 18K,"4,201.6",$40, 1.7,184,2166,Real, 88%
15.0, 0.05%,20.2%,24.13%,https://www.signalstart.com/analysis/uniflex-focus/66039, 1.42%,Uniflex Focus,"3,267.8",$75, 1.05,185,918,Real, 53%
