age,daily,drawdown,gain,link,monthly,name,pips,price,profit_factor,rank,trades,type,won
3.1, 1.54%,86.2%,312.55%,https://www.signalstart.com/analysis/uncle-gold-bug/116968, 57.59%,uncle gold bug,"517,809.2",$59, 9.29,-,1057,Real, 97%
29.0, 0.16%,94.5%,310.44%,https://www.signalstart.com/analysis/trendcatcher/28670, 4.80%,TrendCatcher,"38,558.8",$30, 1.23,390,1865,Real, 64%
11.56, 0.40%,67.9%,303.8%,https://www.signalstart.com/analysis/goodwill-godfather/117514, 12.81%,Goodwill Godfather,"5,419.8",$99, 1.33,441,732,Real, 62%
51.0, 0.09%,52.2%,290.45%,https://www.signalstart.com/analysis/dominator/9292, 2.64%,Dominator,"8,552.2",$66, 1.4,343,5068,Real, 76%
2.59, 1.80%,49.4%,301.02%,https://www.signalstart.com/analysis/bears/118718, 70.05%,Bears,275.3,$30, 1.57,-,51,Real, 47%
50.0, 0.09%,27.8%,299.89%,https://www.signalstart.com/analysis/firmum-fiduciam-motus/32690, 2.73%,Firmum Fiduciam Motus,"6,156.3",$55, 1.3,185,3025,Real, 74%
8.62, 0.53%,86.6%,289.75%,https://www.signalstart.com/analysis/happy-monday/81667, 17.03%,Happy Monday,"3,287",$49, 0,161,237,Real, 100%
3.79, 1.21%,30.8%,292.83%,https://www.signalstart.com/analysis/gps-doit/136190, 43.13%,GPS AND DOIT,338.4,$40, 1.93,-,450,Real, 84%
22.0, 0.20%,25.4%,277.87%,https://www.signalstart.com/analysis/candelabrum-quiet/53569, 6.05%,Candelabrum Quiet,"132,668.3",$39, 1.33,382,448,Real, 71%
9.79, 0.45%,87.6%,277.77%,https://www.signalstart.com/analysis/gracious/62907, 14.50%,Gracious,"11,744.9",$30, 32.67,256,182,Real, 98%
63.0, 0.07%,78%,273.77%,https://www.signalstart.com/analysis/iq-moderate/22349, 2.08%,IQ Moderate,"2,575.5",$30, 40.62,287,730,Real, 93%
19.0, 0.23%,37.2%,285.23%,https://www.signalstart.com/analysis/fxprotrader/71762, 7.13%,Fxprotrader,"-441,283.7",$30, 2.24,188,1798,Real, 90%
3.03, 1.45%,70.5%,271.91%,https://www.signalstart.com/analysis/masastrength/113636, 53.84%,MasaStrength,"6,105.6",$50, 3.25,-,360,Real, 88%
36.0, 0.12%,78.4%,284.89%,https://www.signalstart.com/analysis/keep-calm-carry/33369, 3.77%,Keep Calm and Carry On,"-4,556.7",$35, 1.27,401,3053,Real, 40%
9.56, 0.45%,50.2%,263.36%,https://www.signalstart.com/analysis/ragusma/72616, 14.41%,ragusma,"11,311",$50, 1.31,416,345,Real, 73%
0.31, 15.40%,8.4%,262.96%,https://www.signalstart.com/analysis/forex-wealth-management/141510, 262.96%,Forex Wealth Management,"29,438",$398, 12.45,-,146,Real, 98%
3.33, 1.29%,50.8%,259.46%,https://www.signalstart.com/analysis/hfx201/114042, 46.52%,HFX201,"2,181.1",$36, 1.72,-,270,Real, 71%
84.33, 0.05%,22.3%,255.57%,https://www.signalstart.com/analysis/ea-happy-martigrid/3022, 1.49%,EA Happy MartiGrid,"8,253.9",$30, 1.75,221,3181,Real, 76%
12.49, 0.33%,27.1%,251.13%,https://www.signalstart.com/analysis/think-fx/86553, 10.41%,Think FX,"1,004",$35, 1.23,394,690,Real, 67%
9.79, 0.43%,57.1%,249.35%,https://www.signalstart.com/analysis/mercury-pmc-rx/63110, 13.59%,Mercury PMC RX,712.9,$75, 1.2,427,557,Real, 70%
17.0, 0.23%,25%,248.56%,https://www.signalstart.com/analysis/nasdaq-robot/121301, 7.16%,Nasdaq robot,"285,472",$75, 1.59,86,1678,Real, 81%
11.92, 0.34%,93.7%,234.14%,https://www.signalstart.com/analysis/joker/65893, 10.62%,JOKER,"1,203,364.2",$49, 2.85,403,8300,Real, 95%
17.0, 0.24%,93.9%,247.44%,https://www.signalstart.com/analysis/lion/61681, 7.44%,Lion,917.1,$59, 1.01,465,372,Real, 88%
7.49, 0.55%,88.3%,245.95%,https://www.signalstart.com/analysis/tendencyforex/87365, 17.96%,TendencyForex,"10,508.7",$88, 1.15,237,1766,Real, 62%
48.79, 0.08%,15.8%,232.7%,https://www.signalstart.com/analysis/turtle-eur/12320, 2.46%,Turtle EUR,"3,459.6",$46, 2.39,136,792,Real, 90%
2.82, 1.47%,86.9%,244.74%,https://www.signalstart.com/analysis/nbaternajr-financial-system/113160, 54.40%,NbaternaJr Financial System,"5,205.8",$500, 116.92,-,723,Real, 100%
19.0, 0.20%,81.8%,229.08%,https://www.signalstart.com/analysis/opportunist-trader/80414, 6.28%,opportunist trader,"5,519.2",$69, 12.61,294,158,Real, 87%
11.85, 0.35%,77.6%,242.35%,https://www.signalstart.com/analysis/jeweler/121322, 10.91%,Jeweler,"2,535.8",$75, 1.7,327,1555,Real, 79%
11.59, 0.34%,17%,226.24%,https://www.signalstart.com/analysis/gold-trader/63516, 10.72%,Gold Trader,"34,334",$35, 2.04,250,399,Real, 84%
29.0, 0.13%,68.2%,221.26%,https://www.signalstart.com/analysis/ace-profitable-strategy/50836, 3.97%,Ace Profitable Strategy,"11,923.4",$69, 1.98,241,4631,Real, 72%
10.33, 0.38%,15%,228.06%,https://www.signalstart.com/analysis/nasdaq-trade-hands/131080, 12.16%,NASDAQ Trade in hands,"418,227.1",$75, 2.07,39,909,Real, 90%
1.56, 2.55%,36.4%,226.57%,https://www.signalstart.com/analysis/forex-heist-ea/138514, 111.25%,Forex Heist EA,"1,215.4",$100, 7.85,-,61,Real, 89%
9.72, 0.40%,71.9%,217.14%,https://www.signalstart.com/analysis/svbet/64767, 12.57%,svbet,"19,706",$50, 2.36,119,7019,Real, 72%
31.0, 0.12%,38.3%,216.44%,https://www.signalstart.com/analysis/belkaglazer-s/63551, 3.66%,Belkaglazer S,828.6,$30, 1.36,340,414,Real, 75%
47.0, 0.08%,48.7%,221.13%,https://www.signalstart.com/analysis/velocigrid3/27560, 2.47%,VelociGrid3,"4,450.4",$35, 1.28,325,4328,Real, 71%
34.0, 0.11%,24.3%,214.21%,https://www.signalstart.com/analysis/newstrader-auto-3/28413, 3.32%,Newstrader Auto 3,"1,587.4",$30, 1.26,144,1232,Real, 70%
1.23, 3.13%,80.2%,212.25%,https://www.signalstart.com/analysis/all-will-come/135245, 148.82%,All Will Come,"2,005.7",$36, 1.95,-,123,Real, 84%
7.23, 0.52%,26.1%,207.86%,https://www.signalstart.com/analysis/all-right-just-relax/123961, 16.78%,All Right Just Relax,"4,437.9",$50, 18.42,22,222,Real, 97%
1.36, 2.76%,72.9%,205.79%,https://www.signalstart.com/analysis/goldernnuggets/126138, 124.46%,GoldernNuggets,"33,849.5",$100, 2.01,-,823,Real, 63%
17.0, 0.21%,20.4%,208.04%,https://www.signalstart.com/analysis/safety/78153, 6.65%,SAFETY,"26,397.2",$40, 3.04,31,933,Real, 74%
4.36, 0.85%,64.4%,204.61%,https://www.signalstart.com/analysis/mercury-gbpusd-r5/107063, 28.94%,MERCURY GBPUSD R5,120.9,$75, 1.15,429,38,Real, 76%
20.0, 0.18%,38%,206.01%,https://www.signalstart.com/analysis/automated-forex-uk/84971, 5.67%,Automated Forex UK,"4,377.5",$30, 1.6,176,3181,Real, 61%
2.79, 1.32%,83.3%,200.36%,https://www.signalstart.com/analysis/eurusd-audusd/122988, 47.78%,EurUsd AudUsd,431.8,$49, 2.23,-,125,Real, 66%
47.0, 0.08%,23.1%,206%,https://www.signalstart.com/analysis/blackwave-california/15323, 2.34%,Blackwave California,"47,363.6",$30, 3.83,189,1183,Real, 77%
0.11, 44.02%,20.6%,198.71%,https://www.signalstart.com/analysis/ctp-platinum-copier/146123, 198.71%,ctp platinum copier,"2,528.9",$30, 0,-,38,Real, 100%
55.0, 0.07%,32.4%,204.67%,https://www.signalstart.com/analysis/monkeybusiness/44461, 1.99%,MonkeyBusiness,"18,267.7",$99, 1.55,298,7207,Real, 81%
11.02, 0.33%,32.1%,193.09%,https://www.signalstart.com/analysis/big-bang-super/63450, 10.25%,Big Bang Super,-985,$49, 1.66,261,1630,Real, 66%
10.3, 0.35%,66.6%,196.65%,https://www.signalstart.com/analysis/polska/117654, 11.12%,Polska,"80,901.6",$75, 1.85,234,4712,Real, 60%
15.0, 0.22%,40.8%,195.69%,https://www.signalstart.com/analysis/platypus/84663, 6.94%,Platypus,"7,643.1",$40, 1.42,170,2831,Real, 61%
9.33, 0.38%,55.7%,191.25%,https://www.signalstart.com/analysis/malibran-fx/116730, 12.11%,Malibran FX,"1,713.6",$40, 1.2,345,2195,Real, 59%
25.0, 0.14%,96.9%,196.18%,https://www.signalstart.com/analysis/traderjoe/36119, 4.31%,TraderJoe,"4,219.5",$90, 1.24,468,520,Real, 69%
2.3, 1.58%,52.9%,195.39%,https://www.signalstart.com/analysis/jumbo/125130, 59.63%,Jumbo,"5,768.6",$40, 2.09,-,1727,Real, 82%
6.03, 0.59%,44.5%,191.24%,https://www.signalstart.com/analysis/profit-plus/105922, 19.33%,Profit Plus,"4,285.2",$100, 1.8,154,581,Real, 87%
34.0, 0.10%,19.6%,188.93%,https://www.signalstart.com/analysis/1000020208/59356, 3.12%,1000020208,"19,169.7",$30, 1.89,63,3001,Real, 78%
1.89, 1.90%,78.9%,191.72%,https://www.signalstart.com/analysis/tb-master/119614, 74.86%,TB Master,381,$39, 3.51,-,1152,Real, 68%
11.49, 0.31%,15.7%,188.77%,https://www.signalstart.com/analysis/stormcatch/63083, 9.65%,Stormcatch,"4,422,158.4",$75, 2.35,116,1293,Real, 69%
33.0, 0.10%,18.9%,187.26%,https://www.signalstart.com/analysis/1000025562/51652, 3.18%,1000025562,"29,178.1",$30, 2.01,61,3784,Real, 78%
15.0, 0.22%,90.5%,177.39%,https://www.signalstart.com/analysis/growth/57573, 6.71%,Growth,"4,861.2",$43, 1.64,424,523,Real, 70%
13.0, 0.25%,12.8%,172.41%,https://www.signalstart.com/analysis/atlantis/143274, 7.78%,Atlantis,"1,669.1",$50, 2.01,38,572,Real, 70%
4.82, 0.66%,53.5%,160.92%,https://www.signalstart.com/analysis/carousel/106027, 21.87%,Carousel,"5,331.6",$30, 7.55,78,106,Real, 88%
12.26, 0.27%,74.1%,171.85%,https://www.signalstart.com/analysis/relax-consistent-profit/119152, 8.36%,relax and consistent profit,"24,284.8",$30, 354.81,260,103,Real, 98%
37.0, 0.08%,50.2%,160.69%,https://www.signalstart.com/analysis/gogoprofit1/22491, 2.55%,GoGoProfit1,"-7,138.2",$49, 1.69,280,1044,Real, 75%
18.0, 0.18%,55.6%,164.25%,https://www.signalstart.com/analysis/night-hawk/54418, 5.49%,Night Hawk,"7,367.4",$35, 1.79,266,1148,Real, 76%
15.0, 0.21%,40.8%,160.29%,https://www.signalstart.com/analysis/quick-pips/77306, 6.33%,Quick Pips,"7,239.7",$30, 1.63,156,2645,Real, 61%
3.56, 0.91%,55.3%,162.29%,https://www.signalstart.com/analysis/rapid-growth/111340, 30.89%,Rapid growth,"1,187.9",$31, 2.25,37,194,Real, 88%
40.0, 0.08%,51.6%,154.74%,https://www.signalstart.com/analysis/oanda-v20-trading-ira/21613, 2.32%,Oanda V20 Trading IRA,"2,901.2",$30, 2.27,218,970,Real, 80%
11.2, 0.28%,93.4%,159.23%,https://www.signalstart.com/analysis/fx-sk-profit/66910, 8.86%,FX SK PROFIT,"28,220.8",$39, 6.8,353,231,Real, 84%
4.36, 0.73%,52.4%,158.58%,https://www.signalstart.com/analysis/mercury-rec-r5/96192, 24.21%,MERCURY REC R5,412.1,$75, 1.18,194,284,Real, 74%
14.0, 0.21%,64.7%,158.37%,https://www.signalstart.com/analysis/surefire-destiny-fx/121084, 6.53%,SureFire Destiny FX,"32,060.6",$30, 2.45,359,454,Real, 94%
18.0, 0.16%,37.1%,151.65%,https://www.signalstart.com/analysis/grumpy/66411, 5.05%,Grumpy,"-4,800",$33, 1.63,200,9699,Real, 73%
8.13, 0.38%,32.3%,149.85%,https://www.signalstart.com/analysis/insi/107112, 11.89%,INSI,"7,447.4",$30, 2.92,27,103,Real, 75%
5.23, 0.60%,10.8%,154.41%,https://www.signalstart.com/analysis/genesis-expert-trader/145213, 19.47%,Genesis Expert Trader,"2,177.8",$49, 1.6,26,501,Real, 60%
2.75, 1.11%,85.7%,149.28%,https://www.signalstart.com/analysis/mami-autotrading-services-eu/112348, 38.86%,Mami AutoTrading Services EU,"3,805.3",$500, 24.93,150,604,Real, 100%
2.3, 1.36%,87.4%,153.67%,https://www.signalstart.com/analysis/mtv-strategy/139914, 49.47%,MTV Strategy,"4,133.7",$69, 2.8,-,49,Real, 78%
5.52, 0.55%,26.6%,148.67%,https://www.signalstart.com/analysis/forex-ninja-levels/110038, 17.84%,Forex Ninja Levels,"5,405.1",$49, 1.77,30,1502,Real, 78%
41.0, 0.07%,81.4%,145.69%,https://www.signalstart.com/analysis/finch-m15/53175, 2.16%,finch m15,"45,611.3",$35, 2.28,401,3269,Real, 79%
1.52, 1.97%,19.4%,145.26%,https://www.signalstart.com/analysis/alexandra-icm/123898, 78.44%,Alexandra Icm,"1,412.3",$50, 3.36,-,119,Real, 86%
18.0, 0.16%,75.3%,144.5%,https://www.signalstart.com/analysis/sp-ts2/51097, 5.02%,SP TS2,"23,578.6",$40, 1.43,371,1156,Real, 63%
69.0, 0.04%,90.1%,141.58%,https://www.signalstart.com/analysis/xin/59096, 1.27%,XIN,"1,469",$300, 0.95,-,200,Real, 82%
22.0, 0.13%,89.8%,140.38%,https://www.signalstart.com/analysis/good-scalp-ecn/62004, 3.98%,Good Scalp ECN,10,$39, 1.12,413,621,Real, 71%
41.0, 0.07%,100%,138.53%,https://www.signalstart.com/analysis/sureprofit001/20743, 2.08%,SureProfit001,"47,722.7",$30, 1.19,453,942,Real, 88%
4.62, 0.63%,99.9%,139.92%,https://www.signalstart.com/analysis/dulcinea/119355, 20.71%,Dulcinea,"11,051.5",$30, 1.81,399,172,Real, 77%
19.0, 0.15%,100%,136.16%,https://www.signalstart.com/analysis/swiss-made/56992, 4.49%,SWISS MADE,"5,656.7",$39, 4.49,368,167,Real, 72%
9.36, 0.31%,55.7%,138.77%,https://www.signalstart.com/analysis/follow-my-signal/93910, 9.72%,Follow My Signal,"1,262,300.7",$50, 1.53,307,968,Real, 66%
33.0, 0.08%,80.4%,130.63%,https://www.signalstart.com/analysis/fxsparta/61470, 2.49%,FxSparta,"30,914.9",$69, 1.78,462,5197,Real, 78%
43.0, 0.06%,27.5%,134.99%,https://www.signalstart.com/analysis/feelgood/33287, 1.96%,FeelGood,"2,027.9",$30, 1.14,339,855,Real, 65%
33.0, 0.08%,11.5%,128.59%,https://www.signalstart.com/analysis/vesperium-pamm/63716, 2.45%,Vesperium PAMM,"5,276.1",$30, 1.54,191,2346,Real, 78%
49.0, 0.06%,45.9%,132.3%,https://www.signalstart.com/analysis/tevet-capital/40970, 1.70%,Tevet Capital,"73,960.2",$30, 1.11,149,15399,Real, 47%
11.49, 0.24%,39.7%,131.75%,https://www.signalstart.com/analysis/sorntraderb1/113118, 7.57%,SornTraderB1,"2,687.1",$99, 2.2,185,733,Real, 79%
39.0, 0.07%,18.5%,130.2%,https://www.signalstart.com/analysis/zamako/27456, 2.09%,Zamako,"32,228.8",$75, 1.45,132,1340,Real, 70%
17.0, 0.16%,16.8%,126%,https://www.signalstart.com/analysis/winds-trade/58598, 4.85%,Winds of trade,"8,423.6",$45, 2.26,62,281,Real, 83%
1.33, 2.06%,43%,125.89%,https://www.signalstart.com/analysis/overpower/140509, 82.94%,OverPower,"4,537.8",$75, 1.35,-,831,Real, 67%
2.52, 1.09%,78.4%,128.54%,https://www.signalstart.com/analysis/mami-autotrading-service-inc/112341, 38.30%,Mami AutoTrading Service Inc,"2,779.5",$500, 11.54,137,539,Real, 99%
11.46, 0.24%,20.5%,124.88%,https://www.signalstart.com/analysis/bazava/63399, 7.31%,Bazava,916.6,$49, 4.93,29,108,Real, 98%
8.69, 0.31%,90.2%,125.33%,https://www.signalstart.com/analysis/avatarzfx-trades/64424, 9.77%,AvatarzFx Trades,"21,006.5",$34, 2.64,319,1917,Real, 76%
2.66, 1.01%,67%,123.9%,https://www.signalstart.com/analysis/prof/126782, 35.05%,The Prof,854.5,$50, 1.26,47,505,Real, 55%
1.85, 1.35%,13.5%,112.45%,https://www.signalstart.com/analysis/excel-low-risk-trading/144779, 49.22%,Excel Low Risk Trading,"2,583.4",$100, 9.73,-,120,Real, 96%
13.0, 0.19%,15.4%,118.03%,https://www.signalstart.com/analysis/1icm/105138, 5.92%,1ICM,"9,774.6",$30, 2.15,36,285,Real, 74%
0.9, 2.91%,20.7%,116.85%,https://www.signalstart.com/analysis/elliottwavelinh/144912, 116.85%,ElliottWaveLinh,-74.1,$50, 2.3,-,31,Real, 42%
2.62, 0.96%,57.8%,111.92%,https://www.signalstart.com/analysis/charging-bull/114490, 32.78%,Charging Bull,"3,897.4",$50, 5.36,57,539,Real, 97%
2.03, 1.27%,59.5%,115.96%,https://www.signalstart.com/analysis/safe-multicurrency/122337, 45.60%,Safe Multicurrency,353.1,$70, 1.5,-,551,Real, 69%
2.13, 1.21%,47.3%,115.96%,https://www.signalstart.com/analysis/goldie-master/116541, 43.08%,Goldie Master,"60,505.3",$30, 6.46,-,325,Real, 84%
37.0, 0.07%,13.7%,110.86%,https://www.signalstart.com/analysis/momentum-capture/30297, 2.00%,Momentum Capture,"16,747.2",$50, 1.38,159,2486,Real, 55%
21.0, 0.11%,23.7%,109.83%,https://www.signalstart.com/analysis/amazing/40453, 3.42%,Amazing,"14,703.8",$30, 1.32,223,3987,Real, 68%
65.0, 0.04%,23.7%,111.59%,https://www.signalstart.com/analysis/ea-happy-forex/3077, 1.14%,EA Happy Forex,"12,604.4",$30, 1.39,208,1363,Real, 68%
11.56, 0.22%,86.5%,111.41%,https://www.signalstart.com/analysis/charity-fund-04/116653, 6.68%,charity fund 04,"4,719.7",$100, 1.56,459,441,Real, 64%
9.72, 0.25%,60.8%,108.47%,https://www.signalstart.com/analysis/donald-signal/63011, 7.83%,The Donald Signal,"26,021",$30, 2.46,364,146,Real, 66%
11.43, 0.21%,29.5%,108.41%,https://www.signalstart.com/analysis/gbpavenger/62945, 6.62%,GBPAVENGER,922.9,$40, 1.72,227,229,Real, 70%
1.62, 1.51%,73.6%,108.17%,https://www.signalstart.com/analysis/ak47boomz/122554, 55.98%,AK47BOOMZ,"-3,370.2",$30, 1.74,-,2276,Real, 68%
13.0, 0.18%,18.6%,108.89%,https://www.signalstart.com/analysis/vtrader-x1/61593, 5.59%,VTrader X1,"1,274.7",$30, 1.21,173,393,Real, 88%
16.0, 0.14%,66%,103.65%,https://www.signalstart.com/analysis/stable-collector/57918, 4.30%,stable collector,"7,181.5",$30, 1.53,275,1344,Real, 63%
15.0, 0.15%,50%,103.63%,https://www.signalstart.com/analysis/tradingauditado-adsunmode3/64658, 4.67%,TRADINGAUDITADO ADSUNMODE3,"1,045.9",$99, 1.22,86,288,Real, 84%
2.13, 1.10%,25.1%,101.93%,https://www.signalstart.com/analysis/brc-trades/142308, 38.68%,BRC Trades,"29,896",$49, 2.47,23,3083,Real, 62%
3.02, 0.77%,95.1%,99.34%,https://www.signalstart.com/analysis/mandaclivefx/108120, 25.70%,mandaclivefx,"-1,090.7",$50, 0.92,290,1299,Real, 94%
2.82, 0.82%,49.5%,100.31%,https://www.signalstart.com/analysis/tnt-333/116037, 27.61%,TNT 333,"2,698.7",$30, 3.31,35,202,Real, 87%
12.13, 0.19%,57.2%,99.87%,https://www.signalstart.com/analysis/twilight-rush/64950, 5.87%,Twilight Rush,"2,011.2",$40, 1.09,437,713,Real, 76%
41.0, 0.06%,48%,99.6%,https://www.signalstart.com/analysis/capitary-3/32195, 1.67%,Capitary 3,"2,236.8",$35, 1.1,244,956,Real, 65%
1.39, 1.64%,15.8%,98.18%,https://www.signalstart.com/analysis/w7b1/136638, 62.11%,W7B1,"2,622.3",$30, 0,-,389,Real, 100%
11.46, 0.20%,9%,99.53%,https://www.signalstart.com/analysis/lifehua20190620/118123, 6.20%,LifeHua20190620,"10,858.3",$30, 2.65,104,183,Real, 56%
14.0, 0.15%,35.7%,98.47%,https://www.signalstart.com/analysis/millionaire-euraud/63389, 4.64%,Millionaire EURAUD,873.8,$35, 1.11,421,684,Real, 70%
1.1, 2.07%,45.7%,96.48%,https://www.signalstart.com/analysis/premium-strategies-executor/130919, 83.17%,Premium Strategies Executor,"8,485.5",$35, 1.58,-,381,Real, 88%
30.0, 0.07%,23.9%,96.23%,https://www.signalstart.com/analysis/strive/45476, 2.22%,Strive,"3,033.3",$39, 1.16,335,2194,Real, 42%
1.33, 1.71%,31.9%,96.71%,https://www.signalstart.com/analysis/trend-eurusd/133537, 65.11%,Trend EURUSD,"3,115",$30, 0,-,477,Real, 100%
2.95, 0.75%,52.2%,95.1%,https://www.signalstart.com/analysis/copiforex/116310, 25.12%,Copiforex,"21,566.7",$65, 5.57,76,178,Real, 88%
2.66, 0.84%,26.5%,95.45%,https://www.signalstart.com/analysis/safe-zone-lite/131941, 28.38%,safe zone lite,"5,686.1",$45, 2.19,33,691,Real, 82%
30.0, 0.07%,76.8%,94.46%,https://www.signalstart.com/analysis/spiderman/66417, 2.17%,SpiderMan,"-285,299.9",$75, 1.54,458,301,Real, 75%
17.0, 0.12%,32.9%,90.41%,https://www.signalstart.com/analysis/sp-ts3/53059, 3.75%,SP TS3,"13,764.7",$40, 1.49,255,622,Real, 64%
1.92, 1.14%,41.5%,93.14%,https://www.signalstart.com/analysis/hfx202/144506, 40.17%,HFX202,"4,911.4",$36, 2.07,-,114,Real, 75%
8.02, 0.27%,93.3%,93%,https://www.signalstart.com/analysis/pasol-streading/85209, 8.55%,Pasol Streading,147.7,$50, 1.03,463,146,Real, 64%
41.0, 0.05%,64.2%,89.52%,https://www.signalstart.com/analysis/vus-risk-management/18174, 1.54%,Vus Risk Management,"6,725.1",$30, 1,360,4177,Real, 64%
0.64, 3.50%,44.8%,92.36%,https://www.signalstart.com/analysis/ginkgotrader/142434, 92.36%,GinkgoTrader,"2,192.1",$65, 2.87,-,739,Real, 73%
1.1, 1.99%,27.1%,91.9%,https://www.signalstart.com/analysis/activetrader-int-lite-plus/133509, 79.34%,ActiveTrader Int Lite Plus,"19,225.6",$150, 3.9,-,651,Real, 85%
11.3, 0.19%,34.9%,89%,https://www.signalstart.com/analysis/trigger-capital/61920, 5.79%,Trigger Capital,"43,020.3",$100, 1.9,142,652,Real, 68%
16.0, 0.13%,52%,88.88%,https://www.signalstart.com/analysis/japanese-brexit-swing/89227, 3.90%,Japanese Brexit Swing,963.4,$30, 1.06,384,382,Real, 55%
4.02, 0.54%,32.9%,89.92%,https://www.signalstart.com/analysis/forexpress-mt4/112355, 17.32%,FOREXPRESS MT4,"2,105.2",$45, 1.29,471,275,Real, 40%
5.62, 0.38%,30.7%,88.5%,https://www.signalstart.com/analysis/weekend-system/133782, 11.88%,Weekend system,"1,107.3",$30, 1.33,205,247,Real, 71%
5.02, 0.42%,33.2%,87.53%,https://www.signalstart.com/analysis/forex-cash-flow/92566, 13.35%,FOREX CASH FLOW,"7,207.6",$30, 22.26,52,645,Real, 99%
9.72, 0.22%,86%,88.85%,https://www.signalstart.com/analysis/blast/65577, 6.74%,Blast,148.7,$49, 1.52,405,110,Real, 98%
37.0, 0.05%,40.8%,85.82%,https://www.signalstart.com/analysis/gustavo-cavalli/26981, 1.64%,Gustavo Cavalli,"-5,427.8",$30, 1.33,127,145,Real, 90%
33.0, 0.06%,15.8%,86.96%,https://www.signalstart.com/analysis/topo-eur/25568, 1.88%,Topo EUR,"1,274.2",$30, 2.06,147,477,Real, 86%
42.0, 0.05%,48.4%,84.2%,https://www.signalstart.com/analysis/rettangolo/23712, 1.44%,RETTANGOLO,"27,351.3",$39, 2.16,253,3903,Real, 78%
41.0, 0.05%,42.9%,85.36%,https://www.signalstart.com/analysis/tiger/141993, 1.48%,The Tiger,"2,822.6",$50, 1.08,272,2803,Real, 69%
6.23, 0.33%,19.9%,83.96%,https://www.signalstart.com/analysis/bendersflight/103731, 10.25%,BendersFlight,"3,196.3",$49, 3.23,65,190,Real, 69%
20.0, 0.10%,49.2%,84.06%,https://www.signalstart.com/analysis/phanterfx/144590, 3.01%,PhanterFX,"10,547.8",$40, 2.11,304,386,Real, 82%
2.85, 0.71%,100%,83.8%,https://www.signalstart.com/analysis/fx-fresh-life-2/135308, 23.51%,FX fresh life 2,"2,353.8",$39, 2.55,455,68,Real, 72%
3.66, 0.55%,36.8%,83.29%,https://www.signalstart.com/analysis/hashtaginvestment/101351, 17.88%,HashtagINVESTMENT,"5,705.8",$67, 2.04,66,945,Real, 58%
60.49, 0.03%,27.8%,82.73%,https://www.signalstart.com/analysis/spear-destiny/30136, 0.99%,Spear of Destiny,"-3,185.8",$30, 1.05,246,1045,Real, 49%
11.03, 0.18%,68.8%,82.51%,https://www.signalstart.com/analysis/millionmiles/62544, 5.60%,MillionMiles,"5,145.1",$30, 1.18,354,1165,Real, 82%
11.43, 0.18%,70.9%,82.33%,https://www.signalstart.com/analysis/hardlinefx/62247, 5.39%,HardlineFX,"1,384.7",$30, 2.64,240,138,Real, 66%
11.43, 0.17%,49.3%,81.29%,https://www.signalstart.com/analysis/gbpavengercross/70026, 5.33%,GBPAvengerCROSS,"2,201.9",$45, 1.07,432,1182,Real, 68%
1.36, 1.45%,31.2%,80.75%,https://www.signalstart.com/analysis/jwx8/143561, 53.44%,JWX8,"2,468.2",$75, 166.46,-,358,Real, 100%
8.2, 0.24%,44.8%,79.07%,https://www.signalstart.com/analysis/af-big-player-pro-final/122568, 7.35%,AF BIG PLAYER Pro Final,"22,052.1",$300, 2.04,247,4143,Real, 81%
31.0, 0.06%,16.5%,78.02%,https://www.signalstart.com/analysis/ciccio-eur/30775, 1.84%,Ciccio EUR,"1,557.4",$30, 1.43,153,700,Real, 78%
41.0, 0.05%,14.6%,78.28%,https://www.signalstart.com/analysis/purrfection/31374, 1.38%,Purrfection,"2,027.1",$49, 1.07,320,977,Real, 67%
39.0, 0.05%,42.3%,77.88%,https://www.signalstart.com/analysis/mercy/20384, 1.44%,Mercy,"2,576.4",$500, 1.05,296,1634,Real, 54%
21.0, 0.09%,30%,77.43%,https://www.signalstart.com/analysis/eurusdhourlyrobot/37404, 2.69%,EURUSDHourlyRobot,"132,058.4",$50, 1.5,129,1885,Real, 61%
1.1, 1.77%,76.3%,78.39%,https://www.signalstart.com/analysis/activetrader-int-pro-plus/133502, 67.98%,ActiveTrader Int Pro Plus,"15,110",$200, 2.19,-,1047,Real, 83%
3.07, 0.62%,79.8%,76.06%,https://www.signalstart.com/analysis/news-insider/118375, 20.14%,NEWS INSIDER,"1,324.6",$35, 4.79,230,157,Real, 92%
18.0, 0.10%,37.4%,75.71%,https://www.signalstart.com/analysis/tempest/128588, 3.14%,Tempest,"6,960.6",$50, 1.28,182,676,Real, 75%
3.79, 0.50%,72.9%,75.63%,https://www.signalstart.com/analysis/af-gold-hunter-pro/101022, 15.90%,AF Gold Hunter Pro,"-99,114.2",$99, 1.92,389,2180,Real, 85%
40.0, 0.05%,10.1%,76.89%,https://www.signalstart.com/analysis/belkaglazer-icmarkets/29083, 1.40%,Belkaglazer ICMarkets,"-8,375.4",$30, 1.08,295,2245,Real, 61%
28.0, 0.06%,19.5%,74.76%,https://www.signalstart.com/analysis/green-emerald-flyer/30922, 1.96%,Green Emerald Flyer,"8,804.8",$75, 1.21,322,1229,Real, 81%
8.1, 0.23%,39.2%,74.18%,https://www.signalstart.com/analysis/fx-md/112439, 7.08%,Fx MD,870,$100, 1.14,151,919,Real, 71%
